edgar-illinois-united_states,39.6809186,-87.74759563
edwards-illinois-united_states,38.41353228,-88.05720863
effingham-illinois-united_states,39.05935711,-88.58969584
fayette-illinois-united_states,39.00072038,-89.02452658
ford-illinois-united_states,40.59706922,-88.22350769
franklin-illinois-united_states,37.99189086,-88.92567818
fulton-illinois-united_states,40.47289135,-90.20862357
gallatin-illinois-united_states,37.76430935,-88.22953869
greene-illinois-united_states,39.35907414,-90.388865
grundy-illinois-united_states,41.28569601,-88.41905692
hamilton-illinois-united_states,38.08163641,-88.53883373
hancock-illinois-united_states,40.40423981,-91.16313899
hardin-illinois-united_states,37.51810645,-88.26873022
henderson-illinois-united_states,40.81908672,-90.92491462
henry-illinois-united_states,41.3533994,-90.13296166
iroquois-illinois-united_states,40.74717633,-87.82466784
jackson-illinois-united_states,37.78595185,-89.38232563
jasper-illinois-united_states,39.01054275,-88.15437049
jefferson-illinois-united_states,38.29980057,-88.9240025
jersey-illinois-united_states,39.08869046,-90.35393073
jo_daviess-illinois-united_states,42.36542373,-90.21094405
johnson-illinois-united_states,37.45939802,-88.88165419
kane-illinois-united_states,41.93842729,-88.42861412
kankakee-illinois-united_states,41.13746989,-87.86205334
kendall-illinois-united_states,41.59081014,-88.42869583
knox-illinois-united_states,40.93148779,-90.2133034
lake-illinois-united_states,42.3224907,-88.00367925
lasalle-illinois-united_states,41.3442613,-88.88633881
lawrence-illinois-united_states,38.71987914,-87.72884035
lee-illinois-united_states,41.74583951,-89.29977132
livingston-illinois-united_states,40.89188292,-88.55784752
logan-illinois-united_states,40.12581572,-89.36638784
mcdonough-illinois-united_states,40.45674722,-90.67775541
mchenry-illinois-united_states,42.32451172,-88.45248227
mclean-illinois-united_states,40.48996987,-88.84621113
macon-illinois-united_states,39.86064913,-88.96342505
macoupin-illinois-united_states,39.26119767,-89.92424028
madison-illinois-united_states,38.83042506,-89.90422563
marion-illinois-united_states,38.64963204,-88.91899208
marshall-illinois-united_states,41.0327901,-89.34510444
mason-illinois-united_states,40.23917274,-89.91824452
massac-illinois-united_states,37.22078441,-88.71036614
menard-illinois-united_states,40.02742725,-89.80246001
mercer-illinois-united_states,41.20596782,-90.74290052
monroe-illinois-united_states,38.27594376,-90.17761038
montgomery-illinois-united_states,39.23198845,-89.47809254
morgan-illinois-united_states,39.71654544,-90.20255104
moultrie-illinois-united_states,39.64187451,-88.62099969
ogle-illinois-united_states,42.04165196,-89.32184679
peoria-illinois-united_states,40.78702156,-89.76078901
perry-illinois-united_states,38.08510853,-89.36856219
piatt-illinois-united_states,40.01360584,-88.59319339
pike-illinois-united_states,39.62265059,-90.8877017
pope-illinois-united_states,37.41391284,-88.56152109
pulaski-illinois-united_states,37.22631423,-89.13085001
putnam-illinois-united_states,41.2013541,-89.2869272
randolph-illinois-united_states,38.05095369,-89.82512254
richland-illinois-united_states,38.71240969,-88.08475366
rock_island-illinois-united_states,41.46613806,-90.57042164
st._clair-illinois-united_states,38.46996033,-89.93063427
saline-illinois-united_states,37.75332999,-88.54119706
sangamon-illinois-united_states,39.75836914,-89.65872023
schuyler-illinois-united_states,40.1571798,-90.61114163
scott-illinois-united_states,39.6429169,-90.47814431
shelby-illinois-united_states,39.39133527,-88.80611122
stark-illinois-united_states,41.09309773,-89.79745866
stephenson-illinois-united_states,42.35129217,-89.662598
tazewell-illinois-united_states,40.50716185,-89.51404662
union-illinois-united_states,37.47119609,-89.25548938
vermilion-illinois-united_states,40.18417171,-87.73384359
wabash-illinois-united_states,38.44272901,-87.84922065
warren-illinois-united_states,40.84925021,-90.6147432
washington-illinois-united_states,38.35309213,-89.40982703
wayne-illinois-united_states,38.42955355,-88.42586459
white-illinois-united_states,38.08706198,-88.17657461
whiteside-illinois-united_states,41.75509713,-89.91556058
will-illinois-united_states,41.44619267,-87.97862712
williamson-illinois-united_states,37.73033511,-88.92994027
winnebago-illinois-united_states,42.33641854,-89.16085327
woodford-illinois-united_states,40.78579374,-89.20973757
adams-indiana-united_states,40.7457653,-84.93671406
allen-indiana-united_states,41.09194313,-85.06800636
bartholomew-indiana-united_states,39.20744865,-85.89558181
benton-indiana-united_states,40.60626947,-87.31093999
blackford-indiana-united_states,40.47388153,-85.32499702
boone-indiana-united_states,40.0509304,-86.46841646
brown-indiana-united_states,39.19605589,-86.22868909
carroll-indiana-united_states,40.5807832,-86.56198812
cass-indiana-united_states,40.76135835,-86.34830753
clark-indiana-united_states,38.48015445,-85.70510334
clay-indiana-united_states,39.39561833,-87.11723506
clinton-indiana-united_states,40.30319754,-86.47277257
crawford-indiana-united_states,38.28814402,-86.44518825
daviess-indiana-united_states,38.70186039,-87.07185406
dearborn-indiana-united_states,39.14647946,-84.97333539
decatur-indiana-united_states,39.30712658,-85.50087166
dekalb-indiana-united_states,41.39804622,-84.99906934
delaware-indiana-united_states,40.22787247,-85.39732772
dubois-indiana-united_states,38.36597551,-86.8792417
elkhart-indiana-united_states,41.59761169,-85.85875695
fayette-indiana-united_states,39.63684962,-85.17797541
floyd-indiana-united_states,38.32117957,-85.90385377
fountain-indiana-united_states,40.12361933,-87.24217689
franklin-indiana-united_states,39.4142482,-85.06062647
fulton-indiana-united_states,41.0469907,-86.26252745
gibson-indiana-united_states,38.30393723,-87.58054938
grant-indiana-united_states,40.51587228,-85.65468702
greene-indiana-united_states,39.03630547,-86.96223202
hamilton-indiana-united_states,40.07306535,-86.05244729
hancock-indiana-united_states,39.82304555,-85.77566351
harrison-indiana-united_states,38.19467379,-86.10948271
hendricks-indiana-united_states,39.76719009,-86.51037283
henry-indiana-united_states,39.93029017,-85.39625719
howard-indiana-united_states,40.48527731,-86.11351892
huntington-indiana-united_states,40.82907273,-85.48822092
jackson-indiana-united_states,38.9091582,-86.03851889
jasper-indiana-united_states,41.02078733,-87.11553319
jay-indiana-united_states,40.43781032,-85.00576229
jefferson-indiana-united_states,38.78576239,-85.43633383
jennings-indiana-united_states,38.99588883,-85.62710784
johnson-indiana-united_states,39.48994426,-86.10149107
knox-indiana-united_states,38.68861576,-87.4194665
kosciusko-indiana-united_states,41.24521668,-85.86312322
lagrange-indiana-united_states,41.64232188,-85.42674232
lake-indiana-united_states,41.41874274,-87.38277575
laporte-indiana-united_states,41.54366008,-86.74072188
lawrence-indiana-united_states,38.84112637,-86.48361629
madison-indiana-united_states,40.16143691,-85.71964711
marion-indiana-united_states,39.78163624,-86.13826325
marshall-indiana-united_states,41.32467367,-86.26185087
martin-indiana-united_states,38.7099921,-86.80373186
miami-indiana-united_states,40.76940965,-86.04525048
monroe-indiana-united_states,39.16130004,-86.52414358
montgomery-indiana-united_states,40.04034823,-86.89335024
morgan-indiana-united_states,39.47899078,-86.44573375
newton-indiana-united_states,40.95610449,-87.39635768
noble-indiana-united_states,41.39672484,-85.41966713
ohio-indiana-united_states,38.955305,-84.96515993
orange-indiana-united_states,38.5411892,-86.49523093
owen-indiana-united_states,39.31145587,-86.83900724
parke-indiana-united_states,39.77202286,-87.20375833
perry-indiana-united_states,38.07809328,-86.63741946
pike-indiana-united_states,38.40112197,-87.23574907
porter-indiana-united_states,41.45986947,-87.06848888
posey-indiana-united_states,38.02097333,-87.86480429
pulaski-indiana-united_states,41.04166107,-86.69890683
putnam-indiana-united_states,39.66437981,-86.84517605
randolph-indiana-united_states,40.15734772,-85.01139319
ripley-indiana-united_states,39.10235626,-85.26212744
rush-indiana-united_states,39.62002287,-85.4655599
st._joseph-indiana-united_states,41.61756781,-86.29040834
scott-indiana-united_states,38.68672078,-85.74627859
shelby-indiana-united_states,39.52305623,-85.7915857
spencer-indiana-united_states,38.01519732,-87.0079644
starke-indiana-united_states,41.27890281,-86.64686895
steuben-indiana-united_states,41.64423868,-85.00101094
sullivan-indiana-united_states,39.08952258,-87.41414469
switzerland-indiana-united_states,38.82767338,-85.03022429
tippecanoe-indiana-united_states,40.38872739,-86.89413959
tipton-indiana-united_states,40.31123252,-86.05234925
union-indiana-united_states,39.62550777,-84.92497066
vanderburgh-indiana-united_states,38.02658833,-87.58763124
vermillion-indiana-united_states,39.8523352,-87.46160542
vigo-indiana-united_states,39.42944561,-87.39169027
wabash-indiana-united_states,40.84704239,-85.79328272
warren-indiana-united_states,40.34728141,-87.35602659
warrick-indiana-united_states,38.08922676,-87.2716085
washington-indiana-united_states,38.60219804,-86.1049363
wayne-indiana-united_states,39.8633444,-85.01044989
wells-indiana-united_states,40.72934187,-85.22132966
white-indiana-united_states,40.74911165,-86.86492015
whitley-indiana-united_states,41.13863784,-85.50791236
adair-iowa-united_states,41.33075609,-94.47105874
adams-iowa-united_states,41.02903567,-94.69932645
allamakee-iowa-united_states,43.28383218,-91.37860922
appanoose-iowa-united_states,40.74324454,-92.86865906
audubon-iowa-united_states,41.6844628,-94.90581859
benton-iowa-united_states,42.08011739,-92.06463573
black_hawk-iowa-united_states,42.4704581,-92.30524729
boone-iowa-united_states,42.03657094,-93.9313999
bremer-iowa-united_states,42.77461496,-92.31795937
buchanan-iowa-united_states,42.4709188,-91.83510825
buena_vista-iowa-united_states,42.73545875,-95.15100162
butler-iowa-united_states,42.73172833,-92.79015971
calhoun-iowa-united_states,42.38521079,-94.64046046
carroll-iowa-united_states,42.03617207,-94.86032705
cass-iowa-united_states,41.33149454,-94.92792482
cedar-iowa-united_states,41.77233777,-91.13246684
cerro_gordo-iowa-united_states,43.08177563,-93.2612239
cherokee-iowa-united_states,42.73538914,-95.62389402
chickasaw-iowa-united_states,43.06001295,-92.31773347
clarke-iowa-united_states,41.02868181,-93.78499767
clay-iowa-united_states,43.08247182,-95.15096481
clayton-iowa-united_states,42.84443388,-91.34133693
clinton-iowa-united_states,41.89981633,-90.53275096
crawford-iowa-united_states,42.03718237,-95.3819718
dallas-iowa-united_states,41.68560356,-94.04127625
davis-iowa-united_states,40.74773536,-92.41005468
decatur-iowa-united_states,40.73742757,-93.78645949
delaware-iowa-united_states,42.47104597,-91.3664492
des_moines-iowa-united_states,40.92012606,-91.18326592
dickinson-iowa-united_states,43.37787725,-95.1510206
dubuque-iowa-united_states,42.46815349,-90.88181925
emmet-iowa-united_states,43.37782951,-94.67858943
fayette-iowa-united_states,42.86271799,-91.8441231
floyd-iowa-united_states,43.0600053,-92.78940097
franklin-iowa-united_states,42.73270384,-93.26256925
fremont-iowa-united_states,40.7454272,-95.60129045
greene-iowa-united_states,42.03614551,-94.39658081
grundy-iowa-united_states,42.40183723,-92.78829551
guthrie-iowa-united_states,41.68378965,-94.50111014
hamilton-iowa-united_states,42.38382428,-93.70197703
hancock-iowa-united_states,43.08178477,-93.73454884
hardin-iowa-united_states,42.38353877,-93.23654611
harrison-iowa-united_states,41.68330137,-95.81558439
henry-iowa-united_states,40.98767962,-91.54436349
howard-iowa-united_states,43.35671042,-92.31702714
humboldt-iowa-united_states,42.7764426,-94.20722537
ida-iowa-united_states,42.38696136,-95.51355387
iowa-iowa-united_states,41.68630265,-92.0643373
jackson-iowa-united_states,42.17178824,-90.57354837
jasper-iowa-united_states,41.68576082,-93.05567785
jefferson-iowa-united_states,41.03192394,-91.94849466
johnson-iowa-united_states,41.67169354,-91.58754744
jones-iowa-united_states,42.12118609,-91.13139641
keokuk-iowa-united_states,41.33649833,-92.1785067
kossuth-iowa-united_states,43.20405458,-94.20691791
lee-iowa-united_states,40.64181461,-91.48183025
linn-iowa-united_states,42.07923082,-91.59809485
louisa-iowa-united_states,41.21842119,-91.26102611
lucas-iowa-united_states,41.02958964,-93.32780803
lyon-iowa-united_states,43.38107862,-96.20926845
madison-iowa-united_states,41.33081904,-94.01554631
mahaska-iowa-united_states,41.33521503,-92.64083907
marion-iowa-united_states,41.33445101,-93.09934783
marshall-iowa-united_states,42.03586837,-92.9990819
mills-iowa-united_states,41.03299766,-95.61920963
mitchell-iowa-united_states,43.35638371,-92.78887719
monona-iowa-united_states,42.05220391,-95.95743843
monroe-iowa-united_states,41.02988815,-92.8690667
montgomery-iowa-united_states,41.03018714,-95.15642896
muscatine-iowa-united_states,41.48370744,-91.1121697
o'brien-iowa-united_states,43.08310673,-95.62474482
osceola-iowa-united_states,43.37824276,-95.62422844
page-iowa-united_states,40.7393172,-95.1497813
palo_alto-iowa-united_states,43.08193849,-94.67824621
plymouth-iowa-united_states,42.737633,-96.21366621
pocahontas-iowa-united_states,42.73420133,-94.67862564
polk-iowa-united_states,41.68679484,-93.57767461
pottawattamie-iowa-united_states,41.33640314,-95.53907776
poweshiek-iowa-united_states,41.68625425,-92.53155731
ringgold-iowa-united_states,40.73518949,-94.24368535
sac-iowa-united_states,42.38624071,-95.10547892
scott-iowa-united_states,41.63935978,-90.61959493
shelby-iowa-united_states,41.6850066,-95.31015553
sioux-iowa-united_states,43.08221074,-96.1767568
story-iowa-united_states,42.03621213,-93.46499005
tama-iowa-united_states,42.07991767,-92.53266945
taylor-iowa-united_states,40.73710579,-94.69778563
union-iowa-united_states,41.0277278,-94.24234847
van_buren-iowa-united_states,40.75326764,-91.95017958
wapello-iowa-united_states,41.03064984,-92.40954728
warren-iowa-united_states,41.33559454,-93.56007641
washington-iowa-united_states,41.33577126,-91.71725711
wayne-iowa-united_states,40.73969028,-93.32752197
webster-iowa-united_states,42.42853483,-94.17987389
winnebago-iowa-united_states,43.37751174,-93.73407298
winneshiek-iowa-united_states,43.29094334,-91.84422722
woodbury-iowa-united_states,42.38979414,-96.0459439
worth-iowa-united_states,43.37750768,-93.26087602
wright-iowa-united_states,42.73305373,-93.73515113
allen-kansas-united_states,37.88582951,-95.30030847
anderson-kansas-united_states,38.21413251,-95.29272815
atchison-kansas-united_states,39.53185661,-95.30870026
barber-kansas-united_states,37.2288586,-98.68460053
barton-kansas-united_states,38.47889676,-98.75636726
bourbon-kansas-united_states,37.85508555,-94.84865997
brown-kansas-united_states,39.82652589,-95.56421698
butler-kansas-united_states,37.78134351,-96.83878537
chase-kansas-united_states,38.30292938,-96.59563862
chautauqua-kansas-united_states,37.14994405,-96.2454192
cherokee-kansas-united_states,37.16928494,-94.8462897
cheyenne-kansas-united_states,39.78580976,-101.7318201
clark-kansas-united_states,37.23577007,-99.81883015
clay-kansas-united_states,39.34948772,-97.16518128
cloud-kansas-united_states,39.48028352,-97.64925343
coffey-kansas-united_states,38.2365018,-95.73379515
comanche-kansas-united_states,37.1911452,-99.27113247
cowley-kansas-united_states,37.23781842,-96.83776647
crawford-kansas-united_states,37.50675523,-94.85245778
decatur-kansas-united_states,39.78468441,-100.4594081
dickinson-kansas-united_states,38.86600962,-97.15532383
doniphan-kansas-united_states,39.79067154,-95.14056866
douglas-kansas-united_states,38.88503636,-95.2925121
edwards-kansas-united_states,37.88735543,-99.31263309
elk-kansas-united_states,37.45338105,-96.24369667
ellis-kansas-united_states,38.91458712,-99.31751551
ellsworth-kansas-united_states,38.69677695,-98.20462799
finney-kansas-united_states,38.04340344,-100.7381938
ford-kansas-united_states,37.69200114,-99.88825298
franklin-kansas-united_states,38.56443815,-95.28644341
geary-kansas-united_states,38.99871131,-96.7577178
gove-kansas-united_states,38.91588178,-100.4829321
graham-kansas-united_states,39.34987223,-99.88332493
grant-kansas-united_states,37.56227336,-101.3079758
gray-kansas-united_states,37.73836671,-100.4369088
greeley-kansas-united_states,38.4808095,-101.8061079
greenwood-kansas-united_states,37.8774388,-96.23250453
hamilton-kansas-united_states,37.99978709,-101.7921066
harper-kansas-united_states,37.19175361,-98.07578384
harvey-kansas-united_states,38.04293782,-97.42747573
haskell-kansas-united_states,37.5620394,-100.8710738
hodgeman-kansas-united_states,38.08780079,-99.89829881
jackson-kansas-united_states,39.41673394,-95.79356799
jefferson-kansas-united_states,39.2347941,-95.38289232
jewell-kansas-united_states,39.78470589,-98.21820662
johnson-kansas-united_states,38.88548175,-94.82250877
kearny-kansas-united_states,38.00017981,-101.321681
kingman-kansas-united_states,37.55909527,-98.13638678
kiowa-kansas-united_states,37.55848695,-99.2856537
labette-kansas-united_states,37.19113093,-95.29849679
lane-kansas-united_states,38.48119447,-100.4660754
leavenworth-kansas-united_states,39.20183497,-95.03620809
lincoln-kansas-united_states,39.04549684,-98.20756994
linn-kansas-united_states,38.21267844,-94.84254089
logan-kansas-united_states,38.91735806,-101.148475
lyon-kansas-united_states,38.45576156,-96.15275715
mcpherson-kansas-united_states,38.39184858,-97.64769869
marion-kansas-united_states,38.35855394,-97.0985251
marshall-kansas-united_states,39.78359669,-96.52278974
meade-kansas-united_states,37.23859987,-100.364831
miami-kansas-united_states,38.56383358,-94.83832189
mitchell-kansas-united_states,39.39331582,-98.20906732
montgomery-kansas-united_states,37.19236568,-95.74329258
morris-kansas-united_states,38.68827511,-96.65128437
morton-kansas-united_states,37.19141121,-101.7992519
nemaha-kansas-united_states,39.78345387,-96.01392079
neosho-kansas-united_states,37.55862897,-95.30670046
ness-kansas-united_states,38.47974157,-99.91547333
norton-kansas-united_states,39.78443827,-99.90286639
osage-kansas-united_states,38.65235984,-95.72707998
osborne-kansas-united_states,39.3503437,-98.76753828
ottawa-kansas-united_states,39.13237408,-97.65020313
pawnee-kansas-united_states,38.18108732,-99.23692334
phillips-kansas-united_states,39.78465501,-99.34668865
pottawatomie-kansas-united_states,39.37925655,-96.34564657
pratt-kansas-united_states,37.64780729,-98.73922153
rawlins-kansas-united_states,39.78525843,-101.0761617
reno-kansas-united_states,37.95230263,-98.08607292
republic-kansas-united_states,39.82799632,-97.65036709
rice-kansas-united_states,38.34616184,-98.19992118
riley-kansas-united_states,39.28935726,-96.73420026
rooks-kansas-united_states,39.35022773,-99.32484567
rush-kansas-united_states,38.52275276,-99.30863983
russell-kansas-united_states,38.91462787,-98.76254297
saline-kansas-united_states,38.78369175,-97.65185177
scott-kansas-united_states,38.48222076,-100.9066539
sedgwick-kansas-united_states,37.6842718,-97.4608198
seward-kansas-united_states,37.19324632,-100.8507201
shawnee-kansas-united_states,39.04100763,-95.7557264
sheridan-kansas-united_states,39.35018161,-100.4418259
sherman-kansas-united_states,39.35147699,-101.7197624
smith-kansas-united_states,39.78516566,-98.78566062
stafford-kansas-united_states,38.03100851,-98.71762001
stanton-kansas-united_states,37.56304714,-101.7843534
stevens-kansas-united_states,37.1923008,-101.3118967
sumner-kansas-united_states,37.23682549,-97.47721621
thomas-kansas-united_states,39.35107575,-101.0553705
trego-kansas-united_states,38.91467218,-99.87284448
wabaunsee-kansas-united_states,38.95471985,-96.20350509
wallace-kansas-united_states,38.91686134,-101.7638876
washington-kansas-united_states,39.78420784,-97.0875323
wichita-kansas-united_states,38.48178252,-101.3471509
wilson-kansas-united_states,37.55937174,-95.74323255
woodson-kansas-united_states,37.8865336,-95.74006277
wyandotte-kansas-united_states,39.11727348,-94.76378225
adair-kentucky-united_states,37.10459774,-85.28129668
allen-kentucky-united_states,36.75197631,-86.19457544
anderson-kentucky-united_states,38.00671029,-84.99171713
ballard-kentucky-united_states,37.05842757,-88.99427697
barren-kentucky-united_states,36.96469836,-85.93338945
bath-kentucky-united_states,38.14735938,-83.74588932
bell-kentucky-united_states,36.73355174,-83.67766671
boone-kentucky-united_states,38.97065142,-84.72615357
bourbon-kentucky-united_states,38.2054607,-84.21827874
boyd-kentucky-united_states,38.36176608,-82.68652187
boyle-kentucky-united_states,37.62680923,-84.8633779
bracken-kentucky-united_states,38.69158994,-84.08532444
breathitt-kentucky-united_states,37.52333168,-83.31959161
breckinridge-kentucky-united_states,37.77377239,-86.42885017
bullitt-kentucky-united_states,37.97162523,-85.68955617
butler-kentucky-united_states,37.20946153,-86.68748787
caldwell-kentucky-united_states,37.14749129,-87.86948214
calloway-kentucky-united_states,36.62093411,-88.2731593
campbell-kentucky-united_states,38.94384345,-84.37875208
carlisle-kentucky-united_states,36.85372876,-88.9669222
carroll-kentucky-united_states,38.66599534,-85.12601074
carter-kentucky-united_states,38.31690743,-83.05092385
casey-kentucky-united_states,37.32533118,-84.92726209
christian-kentucky-united_states,36.89267803,-87.49055367
clark-kentucky-united_states,37.9689263,-84.14615986
clay-kentucky-united_states,37.16451126,-83.712575
clinton-kentucky-united_states,36.72581156,-85.13377529
crittenden-kentucky-united_states,37.35839237,-88.0882609
cumberland-kentucky-united_states,36.78926125,-85.39050034
daviess-kentucky-united_states,37.73028906,-87.0901948
edmonson-kentucky-united_states,37.21218923,-86.23955613
elliott-kentucky-united_states,38.11624059,-83.09771563
estill-kentucky-united_states,37.69241417,-83.95956369
fayette-kentucky-united_states,38.0368225,-84.45576892
fleming-kentucky-united_states,38.36758311,-83.69657514
floyd-kentucky-united_states,37.56213922,-82.74750924
franklin-kentucky-united_states,38.2379395,-84.87962551
fulton-kentucky-united_states,36.55238827,-89.20140068
gallatin-kentucky-united_states,38.75398691,-84.8558382
garrard-kentucky-united_states,37.6388668,-84.53289319
grant-kentucky-united_states,38.64962758,-84.62415957
graves-kentucky-united_states,36.72292505,-88.65143315
grayson-kentucky-united_states,37.46231118,-86.34248968
green-kentucky-united_states,37.26484328,-85.5540745
greenup-kentucky-united_states,38.54332505,-82.9215658
hancock-kentucky-united_states,37.83766422,-86.78280584
hardin-kentucky-united_states,37.6976111,-85.96319251
harlan-kentucky-united_states,36.85699301,-83.21899516
harrison-kentucky-united_states,38.44188174,-84.32869741
hart-kentucky-united_states,37.29943898,-85.88461055
henderson-kentucky-united_states,37.79344553,-87.57392021
henry-kentucky-united_states,38.44942688,-85.11587507
hickman-kentucky-united_states,36.6794808,-88.97875928
hopkins-kentucky-united_states,37.30939025,-87.54670406
jackson-kentucky-united_states,37.41866422,-83.99825483
jefferson-kentucky-united_states,38.18664655,-85.65931031
jessamine-kentucky-united_states,37.87119786,-84.58252003
johnson-kentucky-united_states,37.85106355,-82.8264322
kenton-kentucky-united_states,38.93950319,-84.53241199
knott-kentucky-united_states,37.35388197,-82.94981134
knox-kentucky-united_states,36.89225732,-83.85403396
larue-kentucky-united_states,37.54567114,-85.70138352
laurel-kentucky-united_states,37.10975748,-84.11321779
lawrence-kentucky-united_states,38.07136018,-82.72882223
lee-kentucky-united_states,37.59645942,-83.71513901
leslie-kentucky-united_states,37.09246661,-83.37999606
letcher-kentucky-united_states,37.12306748,-82.85346474
lewis-kentucky-united_states,38.53184419,-83.37735618
lincoln-kentucky-united_states,37.45475628,-84.6565327
livingston-kentucky-united_states,37.21137452,-88.34797529
logan-kentucky-united_states,36.85949479,-86.877635
lyon-kentucky-united_states,37.02080035,-88.07886257
mccracken-kentucky-united_states,37.05350953,-88.70445755
mccreary-kentucky-united_states,36.73874143,-84.48102924
mclean-kentucky-united_states,37.5301951,-87.26803443
madison-kentucky-united_states,37.71659336,-84.27220275
magoffin-kentucky-united_states,37.70820545,-83.0657714
marion-kentucky-united_states,37.55218078,-85.26898542
marshall-kentucky-united_states,36.8800707,-88.32803576
martin-kentucky-united_states,37.79990579,-82.51247478
mason-kentucky-united_states,38.59471935,-83.82151043
meade-kentucky-united_states,37.96163597,-86.21028219
menifee-kentucky-united_states,37.94090733,-83.59985712
mercer-kentucky-united_states,37.81474237,-84.87488475
metcalfe-kentucky-united_states,36.99459295,-85.63123699
monroe-kentucky-united_states,36.71225341,-85.71596443
montgomery-kentucky-united_states,38.03253032,-83.9145241
morgan-kentucky-united_states,37.92465657,-83.25558245
muhlenberg-kentucky-united_states,37.21425819,-87.14632053
nelson-kentucky-united_states,37.80335779,-85.4657193
nicholas-kentucky-united_states,38.33342292,-84.01889177
ohio-kentucky-united_states,37.47751843,-86.85368087
oldham-kentucky-united_states,38.39791089,-85.448222
owen-kentucky-united_states,38.51679143,-84.82404619
owsley-kentucky-united_states,37.42823949,-83.68811419
pendleton-kentucky-united_states,38.69607718,-84.35599463
perry-kentucky-united_states,37.25023553,-83.22922731
pike-kentucky-united_states,37.47088263,-82.39487445
powell-kentucky-united_states,37.83218794,-83.82553961
pulaski-kentucky-united_states,37.10466131,-84.57629079
robertson-kentucky-united_states,38.51923469,-84.05055616
rockcastle-kentucky-united_states,37.36642393,-84.31176452
rowan-kentucky-united_states,38.19484205,-83.42088935
russell-kentucky-united_states,36.99308373,-85.06070117
scott-kentucky-united_states,38.29622293,-84.5816631
shelby-kentucky-united_states,38.21476019,-85.194223
simpson-kentucky-united_states,36.74058474,-86.58047435
spencer-kentucky-united_states,38.03223971,-85.32749335
taylor-kentucky-united_states,37.3677562,-85.3329931
todd-kentucky-united_states,36.8381152,-87.17878374
trigg-kentucky-united_states,36.80767017,-87.87333656
trimble-kentucky-united_states,38.61056487,-85.33775972
union-kentucky-united_states,37.66166713,-87.94300009
warren-kentucky-united_states,36.99903045,-86.42672751
washington-kentucky-united_states,37.75599461,-85.17407732
wayne-kentucky-united_states,36.80310688,-84.8251971
webster-kentucky-united_states,37.52168356,-87.67989953
whitley-kentucky-united_states,36.75700531,-84.14541217
wolfe-kentucky-united_states,37.73941626,-83.49303612
woodford-kentucky-united_states,38.04178222,-84.7417556
acadia-louisiana-united_states,30.2950649,-92.41419698
allen-louisiana-united_states,30.65385745,-92.82442028
ascension-louisiana-united_states,30.20406249,-90.9132841
assumption-louisiana-united_states,29.89946234,-91.06461642
avoyelles-louisiana-united_states,31.07796211,-92.00079449
beauregard-louisiana-united_states,30.64836518,-93.34173616
bienville-louisiana-united_states,32.34569994,-93.05398492
bossier-louisiana-united_states,32.67932307,-93.60460152
caddo-louisiana-united_states,32.57991587,-93.88375652
calcasieu-louisiana-united_states,30.22931235,-93.35400434
caldwell-louisiana-united_states,32.0902519,-92.11752148
cameron-louisiana-united_states,29.87592238,-93.19310676
catahoula-louisiana-united_states,31.66778967,-91.84526385
claiborne-louisiana-united_states,32.82308512,-92.99526883
concordia-louisiana-united_states,31.44817835,-91.63814433
de_soto-louisiana-united_states,32.05457447,-93.74130302
east_baton_rouge-louisiana-united_states,30.53842039,-91.09777565
east_carroll-louisiana-united_states,32.73926954,-91.23425694
east_feliciana-louisiana-united_states,30.84425359,-91.04976723
evangeline-louisiana-united_states,30.72985248,-92.39915924
franklin-louisiana-united_states,32.13675181,-91.67589857
grant-louisiana-united_states,31.59882456,-92.56124347
iberia-louisiana-united_states,29.86803617,-91.75871777
iberville-louisiana-united_states,30.25734305,-91.3499598
jackson-louisiana-united_states,32.30251776,-92.55692092
jefferson-louisiana-united_states,29.74075478,-90.11115756
jefferson_davis-louisiana-united_states,30.26896765,-92.81210004
lafayette-louisiana-united_states,30.2049055,-92.06959876
lafourche-louisiana-united_states,29.52470226,-90.40976986
lasalle-louisiana-united_states,31.67884782,-92.15907765
lincoln-louisiana-united_states,32.6003154,-92.6659741
livingston-louisiana-united_states,30.44143993,-90.73061664
madison-louisiana-united_states,32.36918118,-91.23973355
morehouse-louisiana-united_states,32.81686191,-91.80421614
natchitoches-louisiana-united_states,31.72321584,-93.09816516
orleans-louisiana-united_states,30.06971951,-89.92660315
ouachita-louisiana-united_states,32.47645559,-92.15704172
plaquemines-louisiana-united_states,29.42245447,-89.60322085
pointe_coupee-louisiana-united_states,30.71409502,-91.60209535
rapides-louisiana-united_states,31.19778499,-92.52997303
red_river-louisiana-united_states,32.09530039,-93.34213308
richland-louisiana-united_states,32.41391005,-91.76634876
sabine-louisiana-united_states,31.56388699,-93.55433981
st._bernard-louisiana-united_states,29.87761636,-89.51887093
st._charles-louisiana-united_states,29.90709658,-90.35555967
st._helena-louisiana-united_states,30.82210324,-90.71013176
st._james-louisiana-united_states,30.02531716,-90.80212061
st._john_the_baptist-louisiana-united_states,30.12597499,-90.4753503
st._landry-louisiana-united_states,30.59724262,-92.00135806
st._martin-louisiana-united_states,30.13112107,-91.61403569
st._mary-louisiana-united_states,29.69262097,-91.44702164
st._tammany-louisiana-united_states,30.40942847,-89.95642711
tangipahoa-louisiana-united_states,30.62888673,-90.40664996
tensas-louisiana-united_states,32.00760749,-91.32915234
terrebonne-louisiana-united_states,29.37343766,-90.82626855
